TransactionID,CustomerID,CardID,MerchantName,TransactionDate,Amount,TransactionType,Status,FraudFlag,Channel
TXN056003,C273,CRD0396,DStv,2026-01-26,468.53,Withdrawal,Approved,0,ATM
TXN056004,C020,CRD0032,Pep,2026-04-23,437.7,Withdrawal,Approved,1,ATM
TXN056005,C266,CRD0386,Chicken Licken,2026-03-25,99.97,Purchase,Approved,0,POS
TXN056006,C404,CRD0609,Apple iTunes,2026-02-16,235.83,Purchase,Approved,0,Online
TXN056007,C238,CRD0344,Faithful to Nature,2026-03-02,282.53,Purchase,Approved,0,Online
TXN056008,C325,CRD0482,Dis-Chem,2026-02-26,158.74,Withdrawal,Approved,0,ATM
TXN056009,C133,CRD0201,Nu Metro,2026-04-28,165.57,Purchase,Approved,0,Online
TXN056010,C145,CRD0218,ShowMax,2025-12-11,97.75,Purchase,Approved,0,Online
TXN056011,C418,CRD0634,Gold Reef City,2025-12-06,592.99,Purchase,Approved,1,Online
TXN056012,C490,CRD0739,Spur,2026-02-28,173.52,Purchase,Approved,0,Online
TXN056013,C019,CRD0030,Chicken Licken,2026-01-28,65.95,Withdrawal,Approved,0,ATM
TXN056014,C459,CRD0699,Shell,2026-03-06,1210.94,Payment,Approved,0,Online
TXN056015,C141,CRD0213,Gold Reef City,2026-03-27,410.25,Purchase,Approved,0,POS
TXN056016,C196,CRD0288,Builders Warehouse,2026-05-27,9418.11,Purchase,Approved,0,POS
TXN056017,C392,CRD0591,Wimpy,2025-11-28,83.89,Purchase,Approved,0,POS
TXN056018,C103,CRD0158,Loot.co.za,2026-03-30,198.72,Refund,Approved,0,Online
TXN056019,C417,CRD0633,KFC,2025-11-28,111.55,Purchase,Approved,0,Online
TXN056020,C098,CRD0152,McDonalds,2026-01-25,51.34,Withdrawal,Approved,0,ATM
TXN056021,C375,CRD0564,DStv,2026-04-26,276.15,Purchase,Approved,0,POS
TXN056022,C440,CRD0671,McDonalds,2026-01-28,52.4,Payment,Approved,0,Online
TXN056023,C449,CRD0682,Clicks,2026-01-28,767.88,Payment,Approved,1,Online
TXN056024,C094,CRD0145,Woolworths,2025-12-18,163.35,Withdrawal,Approved,0,ATM
TXN056025,C315,CRD0465,Google Play,2026-05-28,210.28,Purchase,Approved,0,Online
TXN056026,C102,CRD0157,Google Play,2026-01-20,68.46,Purchase,Approved,0,Online
TXN056027,C501,CRD0755,Takealot,2025-11-26,565.62,Purchase,Approved,0,Online
TXN056028,C332,CRD0495,Loot.co.za,2026-03-13,1155.11,Purchase,Approved,0,Online
TXN056029,C487,CRD0735,Ster-Kinekor,2026-03-25,63.54,Payment,Approved,0,Online
TXN056030,C524,CRD0778,Takealot,2026-03-26,1026.68,Purchase,Approved,0,Online
TXN056031,C011,CRD0018,Spotify,2025-12-06,71.14,Purchase,Approved,0,Online
TXN056032,C135,CRD0204,Wimpy,2026-03-25,105.34,Withdrawal,Approved,0,ATM
TXN056033,C451,CRD0686,Pick n Pay,2026-04-25,740.93,Purchase,Approved,0,POS
TXN056034,C010,CRD0016,Romans Pizza,2026-01-27,110.87,Purchase,Approved,0,POS
TXN056035,C294,CRD0430,Debonairs,2026-02-06,74.0,Withdrawal,Approved,0,ATM
TXN056036,C263,CRD0381,Pep,2025-12-21,362.23,Purchase,Approved,0,POS
TXN056037,C096,CRD0148,Pep,2026-04-21,136.71,Purchase,Approved,0,POS
TXN056038,C116,CRD0177,Google Play,2026-04-19,205.69,Purchase,Approved,0,Online
TXN056039,C057,CRD0089,Gold Reef City,2026-02-26,165.89,Withdrawal,Approved,0,ATM
TXN056040,C515,CRD0769,Spotify,2026-05-18,48.08,Purchase,Declined,0,Online
TXN056041,C096,CRD0149,Pick n Pay,2026-03-17,1167.06,Purchase,Approved,0,POS
TXN056042,C047,CRD0073,Mugg and Bean,2025-12-31,169.43,Purchase,Approved,0,POS
TXN056043,C402,CRD0606,Pep,2026-03-30,430.71,Purchase,Approved,0,ATM
TXN056044,C422,CRD0641,Spotify,2026-03-27,60.48,Purchase,Approved,0,Online
TXN056045,C301,CRD0441,Bash.com,2026-04-04,2209.97,Purchase,Approved,0,Online
TXN056046,C291,CRD0425,Google Play,2025-12-28,87.97,Purchase,Approved,0,Online
TXN056047,C003,CRD0003,KFC,2026-02-19,45.69,Purchase,Approved,0,POS
TXN056048,C515,CRD0769,Debonairs,2026-01-04,173.26,Purchase,Approved,0,POS
TXN056049,C279,CRD0406,Google Play,2026-04-14,231.63,Withdrawal,Approved,0,Online
TXN056050,C076,CRD0119,Netflix,2026-04-15,162.85,Purchase,Approved,0,Online
TXN056051,C306,CRD0449,Faithful to Nature,2026-03-24,2038.93,Withdrawal,Approved,1,Online
TXN056052,C144,CRD0216,Chicken Licken,2026-03-18,44.9,Purchase,Approved,0,ATM
TXN056053,C504,CRD0758,Vida e Caffe,2026-02-20,38.9,Purchase,Approved,0,Online
TXN056054,C545,CRD0799,Debonairs,2026-03-27,221.62,Purchase,Approved,0,Online
TXN056055,C387,CRD0585,Debonairs,2026-02-10,218.53,Purchase,Declined,0,Online
TXN056056,C130,CRD0196,Uber Eats,2025-12-20,65.25,Withdrawal,Approved,0,Online
TXN056057,C229,CRD0333,KFC,2026-04-06,55.23,Withdrawal,Approved,0,ATM
TXN056058,C235,CRD0341,Uber Eats,2026-05-07,144.11,Withdrawal,Approved,0,Online
TXN056059,C245,CRD0354,Woolworths,2025-12-22,1883.67,Purchase,Approved,0,POS
TXN056060,C107,CRD0164,Chicken Licken,2026-03-28,110.66,Purchase,Approved,0,POS
TXN056061,C133,CRD0200,Pick n Pay,2025-12-27,1848.78,Purchase,Approved,0,POS
TXN056062,C514,CRD0768,Checkers,2026-05-15,424.54,Purchase,Approved,0,ATM
TXN056063,C494,CRD0745,Woolworths,2026-03-24,578.87,Purchase,Approved,0,POS
TXN056064,C265,CRD0383,Superbalist,2026-01-26,595.12,Purchase,Declined,0,Online
TXN056065,C116,CRD0177,McDonalds,2026-02-25,182.03,Purchase,Declined,0,POS
TXN056066,C472,CRD0718,Montecasino,2026-03-08,844.38,Purchase,Approved,0,Online
TXN056067,C243,CRD0351,McDonalds,2026-03-11,69.76,Purchase,Approved,0,Online
TXN056068,C282,CRD0409,McDonalds,2026-02-28,119.23,Purchase,Approved,0,POS
TXN056069,C429,CRD0653,Spotify,2026-03-03,56.32,Purchase,Approved,1,Online
TXN056070,C387,CRD0585,Edgars,2025-11-21,175.57,Purchase,Approved,0,POS
TXN056071,C324,CRD0480,Uber Eats,2025-12-25,360.19,Payment,Approved,0,Online
TXN056072,C049,CRD0078,Checkers,2026-05-14,838.64,Refund,Approved,1,POS
TXN056073,C483,CRD0731,Uber Eats,2026-01-16,229.24,Purchase,Approved,0,Online
TXN056074,C311,CRD0457,Debonairs,2026-04-24,81.92,Payment,Approved,0,Online
TXN056075,C069,CRD0108,Vida e Caffe,2026-05-28,123.76,Purchase,Approved,0,ATM
TXN056076,C295,CRD0432,Totalsports,2026-01-15,916.02,Purchase,Approved,0,POS
TXN056077,C399,CRD0601,Faithful to Nature,2025-12-20,1176.4,Purchase,Approved,0,Online
TXN056078,C178,CRD0262,Cape Union Mart,2025-12-06,392.08,Payment,Approved,0,Online
TXN056079,C006,CRD0009,Google Play,2026-02-15,58.27,Payment,Approved,0,Online
TXN056080,C093,CRD0144,KFC,2025-12-23,93.49,Purchase,Approved,0,Online
TXN056081,C263,CRD0381,Gold Reef City,2026-02-27,55.7,Refund,Approved,0,Online
TXN056082,C393,CRD0593,Foschini,2025-12-11,1703.37,Purchase,Declined,0,Online
TXN056083,C442,CRD0673,McDonalds,2026-01-16,84.88,Purchase,Approved,0,POS
TXN056084,C144,CRD0216,Pick n Pay,2026-01-27,359.31,Purchase,Approved,0,POS
TXN056085,C267,CRD0388,Debonairs,2025-12-07,235.16,Withdrawal,Approved,0,ATM
TXN056086,C219,CRD0321,Amazon.co.za,2025-11-23,7599.01,Withdrawal,Approved,1,Online
TXN056087,C403,CRD0608,Incredible Connect,2026-04-13,9679.78,Purchase,Approved,0,POS
TXN056088,C238,CRD0345,Checkers,2026-01-01,2096.46,Purchase,Approved,0,Online
TXN056089,C259,CRD0374,Apple iTunes,2026-04-25,76.27,Withdrawal,Approved,0,Online
TXN056090,C334,CRD0498,Chicken Licken,2026-03-22,150.02,Purchase,Approved,0,ATM
TXN056091,C240,CRD0348,Apple iTunes,2026-03-25,38.98,Purchase,Approved,0,Online
TXN056092,C550,CRD0804,Google Play,2026-03-06,143.95,Purchase,Declined,0,Online
TXN056093,C306,CRD0448,Cape Union Mart,2026-01-31,133.66,Refund,Approved,0,ATM
TXN056094,C113,CRD0173,FlySafair,2026-01-28,538.45,Purchase,Approved,0,ATM
TXN056095,C193,CRD0283,Foschini,2026-02-27,1926.17,Purchase,Approved,0,ATM
TXN056096,C460,CRD0701,Uber Eats,2026-03-06,584.06,Purchase,Approved,1,Online
TXN056097,C475,CRD0721,Mr Price,2025-12-07,742.78,Purchase,Pending,0,POS
TXN056098,C020,CRD0033,Clicks,2026-03-20,288.08,Purchase,Approved,0,POS
TXN056099,C188,CRD0275,Apple iTunes,2025-11-26,59.93,Withdrawal,Approved,0,Online
TXN056100,C111,CRD0169,Uber Eats,2026-04-27,205.68,Withdrawal,Approved,0,Online
TXN056101,C097,CRD0150,Wimpy,2026-01-09,65.6,Purchase,Approved,0,POS
TXN056102,C180,CRD0265,Checkers,2026-04-09,592.25,Payment,Approved,0,Online
TXN056103,C052,CRD0081,Checkers,2025-12-13,1235.83,Purchase,Approved,0,POS
TXN056104,C203,CRD0298,Debonairs,2026-04-27,92.66,Purchase,Approved,0,POS
TXN056105,C162,CRD0241,Dis-Chem,2026-05-06,340.2,Purchase,Declined,0,Online
TXN056106,C114,CRD0174,Pep,2026-01-08,45.86,Purchase,Approved,0,Online
TXN056107,C391,CRD0590,Spotify,2026-02-02,61.48,Purchase,Approved,0,Online
TXN056108,C070,CRD0109,Takealot,2025-12-27,1940.8,Withdrawal,Approved,0,Online
TXN056109,C266,CRD0384,Loot.co.za,2026-01-26,1088.4,Purchase,Pending,0,Online
TXN056110,C258,CRD0372,Chicken Licken,2026-02-10,106.01,Purchase,Approved,0,POS
TXN056111,C434,CRD0661,Nu Metro,2026-02-26,271.18,Purchase,Declined,0,ATM
TXN056112,C400,CRD0604,Incredible Connect,2026-02-15,5183.96,Purchase,Approved,0,POS
TXN056113,C383,CRD0578,Loot.co.za,2026-04-20,1498.51,Purchase,Approved,0,Online
TXN056114,C382,CRD0575,Google Play,2026-02-23,112.24,Purchase,Declined,0,Online
TXN056115,C009,CRD0013,Spur,2026-04-02,384.17,Purchase,Approved,0,Online
TXN056116,C360,CRD0539,Romans Pizza,2026-03-28,98.46,Purchase,Approved,0,ATM
TXN056117,C059,CRD0092,Ster-Kinekor,2025-12-25,83.34,Withdrawal,Approved,0,ATM
TXN056118,C365,CRD0548,Avis SA,2026-02-15,1006.0,Purchase,Declined,0,POS
TXN056119,C373,CRD0561,Clicks,2026-01-13,479.69,Purchase,Approved,0,ATM
TXN056120,C269,CRD0390,Pick n Pay,2025-12-14,1528.39,Purchase,Approved,0,Online
TXN056121,C548,CRD0802,Pep,2026-02-04,123.43,Purchase,Approved,0,POS
TXN056122,C023,CRD0038,KFC,2025-11-28,52.34,Purchase,Approved,0,POS
TXN056123,C062,CRD0095,Europcar,2026-02-27,1433.56,Purchase,Approved,0,POS
TXN056124,C529,CRD0783,Dis-Chem,2026-01-31,729.21,Purchase,Approved,0,Online
TXN056125,C348,CRD0520,Clicks,2026-03-11,263.69,Withdrawal,Approved,0,ATM
TXN056126,C407,CRD0617,Pep,2026-05-03,210.91,Purchase,Approved,0,POS
TXN056127,C249,CRD0361,Dis-Chem,2025-12-27,607.12,Withdrawal,Approved,0,ATM
TXN056128,C122,CRD0185,Google Play,2025-12-07,112.84,Withdrawal,Approved,0,Online
TXN056129,C075,CRD0118,Wimpy,2026-03-25,300.07,Purchase,Approved,0,ATM
TXN056130,C021,CRD0036,Nu Metro,2025-12-26,107.85,Payment,Approved,0,Online
TXN056131,C207,CRD0304,Vida e Caffe,2026-05-26,53.96,Withdrawal,Approved,0,ATM
TXN056132,C172,CRD0254,Romans Pizza,2026-02-04,64.73,Purchase,Approved,0,Online
TXN056133,C241,CRD0349,Apple iTunes,2026-04-21,191.24,Purchase,Approved,0,Online
TXN056134,C532,CRD0786,KFC,2025-12-28,74.59,Purchase,Approved,0,ATM
TXN056135,C227,CRD0330,Spotify,2026-03-26,53.33,Purchase,Approved,1,Online
TXN056136,C469,CRD0713,Vida e Caffe,2025-11-27,32.16,Refund,Pending,0,ATM
TXN056137,C292,CRD0426,Engen,2026-03-28,454.22,Withdrawal,Approved,0,ATM
TXN056138,C311,CRD0458,Chicken Licken,2026-05-18,17.34,Refund,Approved,0,Online
TXN056139,C055,CRD0085,Engen,2026-03-26,346.13,Withdrawal,Approved,0,ATM
TXN056140,C032,CRD0052,Pep,2025-12-23,350.09,Purchase,Approved,0,POS
TXN056141,C395,CRD0595,Loot.co.za,2026-05-10,1794.49,Purchase,Approved,0,Online
TXN056142,C033,CRD0054,Wimpy,2026-04-25,104.0,Purchase,Approved,0,POS
TXN056143,C480,CRD0728,Google Play,2026-01-26,414.4,Purchase,Approved,1,Online
TXN056144,C333,CRD0497,Pep,2025-12-10,33.95,Refund,Approved,0,Online
TXN056145,C414,CRD0628,Ster-Kinekor,2026-04-23,114.86,Purchase,Approved,0,Online
TXN056146,C307,CRD0450,Spotify,2026-01-17,41.45,Purchase,Approved,0,Online
TXN056147,C191,CRD0280,Samsung Store,2026-03-10,2995.38,Payment,Approved,0,Online
TXN056148,C289,CRD0420,Woolworths,2025-11-27,830.6,Purchase,Approved,0,Online
TXN056149,C521,CRD0775,McDonalds,2026-01-27,83.01,Purchase,Approved,0,POS
TXN056150,C197,CRD0290,Clicks,2025-11-30,241.42,Withdrawal,Approved,0,ATM
TXN056151,C534,CRD0788,Clicks,2025-12-26,222.36,Purchase,Approved,0,Online
TXN056152,C177,CRD0260,Pep,2026-02-18,69.53,Purchase,Declined,0,POS
TXN056153,C149,CRD0225,Takealot,2026-01-06,4213.5,Purchase,Approved,0,Online
TXN056154,C406,CRD0615,Vida e Caffe,2025-11-28,57.3,Withdrawal,Approved,0,ATM
TXN056155,C498,CRD0751,Avis SA,2025-11-30,1118.11,Withdrawal,Approved,0,ATM
TXN056156,C124,CRD0187,Chicken Licken,2026-02-12,142.95,Purchase,Approved,0,POS
TXN056157,C048,CRD0074,Cape Union Mart,2026-02-04,733.55,Purchase,Approved,0,Online
TXN056158,C372,CRD0560,KFC,2026-05-07,134.98,Purchase,Approved,0,POS
TXN056159,C070,CRD0109,Apple iTunes,2026-01-16,338.46,Purchase,Approved,0,Online
TXN056160,C189,CRD0277,Superbalist,2026-03-28,288.6,Purchase,Declined,0,Online
TXN056161,C232,CRD0338,TicketPro,2026-01-27,561.38,Withdrawal,Approved,0,ATM
TXN056162,C380,CRD0573,Wimpy,2026-03-11,189.57,Purchase,Approved,0,Online
TXN056163,C258,CRD0372,Checkers,2026-02-27,3334.63,Purchase,Approved,1,POS
TXN056164,C058,CRD0090,Cape Union Mart,2026-04-30,1914.26,Purchase,Approved,0,Online
TXN056165,C475,CRD0721,Mugg and Bean,2025-11-23,80.94,Refund,Approved,0,POS
TXN056166,C355,CRD0534,Faithful to Nature,2026-04-28,352.14,Purchase,Approved,0,Online
TXN056167,C019,CRD0031,Vida e Caffe,2026-01-22,49.92,Purchase,Approved,0,POS
TXN056168,C317,CRD0468,Uber Eats,2026-01-03,228.23,Purchase,Approved,0,Online
TXN056169,C069,CRD0107,Chicken Licken,2025-12-28,124.37,Purchase,Approved,0,POS
TXN056170,C477,CRD0725,Mr Price,2026-03-25,183.94,Purchase,Approved,0,POS
TXN056171,C039,CRD0062,Avis SA,2026-01-10,2968.1,Purchase,Approved,0,POS
TXN056172,C236,CRD0342,Vida e Caffe,2026-03-06,67.0,Purchase,Declined,0,ATM
TXN056173,C262,CRD0380,Spotify,2026-04-20,54.59,Purchase,Approved,0,Online
TXN056174,C360,CRD0539,Mugg and Bean,2026-03-26,121.51,Purchase,Approved,0,Online
TXN056175,C405,CRD0613,Steers,2026-03-10,63.09,Withdrawal,Approved,0,ATM
TXN056176,C066,CRD0102,Chicken Licken,2025-12-22,201.62,Withdrawal,Approved,0,ATM
TXN056177,C325,CRD0483,McDonalds,2025-11-26,171.53,Purchase,Approved,0,Online
TXN056178,C011,CRD0017,Mugg and Bean,2026-04-20,534.39,Purchase,Approved,1,Online
TXN056179,C307,CRD0450,Spotify,2026-03-27,59.85,Purchase,Approved,0,Online
TXN056180,C133,CRD0200,Woolworths,2026-04-22,1350.11,Withdrawal,Approved,0,ATM
TXN056181,C427,CRD0650,Ster-Kinekor,2025-12-26,194.87,Purchase,Declined,0,ATM
TXN056182,C229,CRD0334,Truworths,2026-02-06,463.61,Withdrawal,Declined,0,ATM
TXN056183,C472,CRD0717,Romans Pizza,2026-03-27,110.11,Purchase,Approved,0,POS
TXN056184,C215,CRD0315,TicketPro,2025-12-27,197.6,Refund,Approved,0,Online
TXN056185,C026,CRD0044,Romans Pizza,2026-02-06,188.59,Payment,Approved,0,Online
TXN056186,C433,CRD0660,Pep,2026-03-17,116.24,Purchase,Approved,0,Online
TXN056187,C120,CRD0183,Takealot,2026-03-26,3734.96,Purchase,Approved,0,Online
TXN056188,C083,CRD0127,Europcar,2026-03-29,238.94,Refund,Approved,0,Online
TXN056189,C033,CRD0054,McDonalds,2026-01-28,224.87,Payment,Declined,0,Online
TXN056190,C018,CRD0027,Debonairs,2025-12-04,154.52,Purchase,Approved,0,Online
TXN056191,C070,CRD0110,Pick n Pay,2026-04-22,1521.33,Purchase,Declined,0,POS
TXN056192,C071,CRD0111,Ocean Basket,2025-12-30,275.6,Purchase,Approved,0,POS
TXN056193,C544,CRD0798,Loot.co.za,2025-11-25,1665.69,Withdrawal,Approved,0,Online
TXN056194,C205,CRD0301,Pick n Pay,2025-12-17,1852.48,Purchase,Approved,0,POS
TXN056195,C191,CRD0281,Loot.co.za,2026-05-11,77.45,Purchase,Approved,0,Online
TXN056196,C327,CRD0487,Woolworths,2025-12-13,405.3,Refund,Approved,0,POS
TXN056197,C144,CRD0216,McDonalds,2025-12-02,68.0,Purchase,Approved,0,POS
TXN056198,C365,CRD0546,Steers,2026-02-25,93.13,Payment,Pending,0,Online
TXN056199,C004,CRD0004,Apple iTunes,2026-03-28,172.37,Purchase,Declined,0,Online
TXN056200,C051,CRD0080,Google Play,2026-01-01,91.49,Purchase,Approved,0,Online
TXN056201,C149,CRD0224,Nandos,2026-01-15,220.24,Purchase,Approved,0,POS
TXN056202,C183,CRD0270,Engen,2026-02-16,1270.84,Purchase,Declined,0,POS
TXN056203,C291,CRD0424,Amazon.co.za,2026-03-27,176.95,Withdrawal,Approved,0,Online
TXN056204,C351,CRD0528,Google Play,2025-12-20,104.66,Withdrawal,Declined,0,Online
TXN056205,C061,CRD0094,Ster-Kinekor,2026-03-10,220.19,Purchase,Declined,0,POS
TXN056206,C351,CRD0526,Bash.com,2026-03-05,927.73,Purchase,Approved,0,Online
TXN056207,C138,CRD0209,Loot.co.za,2025-12-16,388.48,Purchase,Approved,0,Online
TXN056208,C082,CRD0126,Uber Eats,2026-01-10,186.46,Purchase,Approved,0,Online
TXN056209,C042,CRD0067,Vida e Caffe,2026-01-25,44.98,Refund,Approved,0,Online
TXN056210,C117,CRD0178,Google Play,2026-04-18,115.73,Withdrawal,Approved,0,Online
TXN056211,C013,CRD0020,Romans Pizza,2025-12-21,212.04,Purchase,Approved,0,POS
TXN056212,C280,CRD0407,Mr Price,2025-12-26,716.67,Payment,Approved,0,Online
TXN056213,C550,CRD0804,Faithful to Nature,2026-02-28,685.14,Purchase,Declined,0,Online
TXN056214,C385,CRD0583,ShowMax,2025-12-27,91.99,Purchase,Approved,0,Online
TXN056215,C345,CRD0516,McDonalds,2025-12-03,81.35,Purchase,Approved,0,POS
TXN056216,C479,CRD0727,Kulula,2026-01-15,741.98,Purchase,Declined,0,POS
TXN056217,C025,CRD0042,Google Play,2026-02-25,283.92,Withdrawal,Approved,0,Online
TXN056218,C498,CRD0751,Avis SA,2025-12-25,2716.29,Purchase,Approved,0,POS
TXN056219,C258,CRD0372,Google Play,2026-03-25,42.17,Purchase,Approved,0,Online
TXN056220,C513,CRD0767,Steers,2026-03-11,151.65,Withdrawal,Approved,0,ATM
TXN056221,C414,CRD0627,Wimpy,2026-05-27,62.39,Refund,Approved,0,Online
TXN056222,C020,CRD0033,Pick n Pay,2026-03-27,85.4,Purchase,Declined,0,POS
TXN056223,C110,CRD0168,Clicks,2025-11-21,476.13,Withdrawal,Approved,0,ATM
TXN056224,C503,CRD0757,FlySafair,2026-04-27,3340.27,Payment,Approved,0,Online
TXN056225,C307,CRD0450,McDonalds,2026-04-29,49.28,Withdrawal,Approved,0,ATM
TXN056226,C063,CRD0097,Foschini,2026-01-20,975.45,Purchase,Approved,0,POS
TXN056227,C202,CRD0297,Clicks,2025-12-12,576.86,Purchase,Approved,0,ATM
TXN056228,C509,CRD0763,McDonalds,2026-03-28,111.98,Withdrawal,Approved,0,ATM
TXN056229,C310,CRD0455,Woolworths,2026-01-16,1756.62,Payment,Approved,0,Online
TXN056230,C530,CRD0784,Nandos,2026-01-28,63.31,Purchase,Approved,0,Online
TXN056231,C377,CRD0568,Romans Pizza,2026-04-30,203.28,Purchase,Approved,0,POS
TXN056232,C496,CRD0749,Google Play,2026-03-25,137.66,Purchase,Approved,0,Online
TXN056233,C179,CRD0263,Apple iTunes,2026-03-25,250.06,Purchase,Approved,0,Online
TXN056234,C365,CRD0547,Vida e Caffe,2025-12-05,56.45,Purchase,Approved,0,Online
TXN056235,C320,CRD0473,Nu Metro,2026-02-02,254.56,Purchase,Approved,0,POS
TXN056236,C300,CRD0439,Woolworths,2026-03-08,1387.21,Purchase,Approved,0,POS
TXN056237,C453,CRD0692,Pep,2026-01-22,183.49,Purchase,Approved,0,Online
TXN056238,C462,CRD0703,Wimpy,2025-12-04,156.38,Withdrawal,Approved,0,ATM
TXN056239,C183,CRD0270,iStore,2026-02-27,24827.88,Purchase,Approved,0,Online
TXN056240,C528,CRD0782,Nandos,2026-03-26,235.91,Withdrawal,Approved,0,ATM
TXN056241,C464,CRD0706,KFC,2026-01-29,42.28,Purchase,Approved,0,POS
TXN056242,C318,CRD0469,Google Play,2026-03-19,109.7,Purchase,Approved,0,Online
TXN056243,C343,CRD0514,Truworths,2025-12-31,1132.87,Purchase,Declined,0,Online
TXN056244,C292,CRD0428,Spur,2026-03-24,228.56,Withdrawal,Declined,0,ATM
TXN056245,C382,CRD0576,Apple iTunes,2025-11-27,144.32,Purchase,Approved,0,Online
TXN056246,C249,CRD0359,BP,2026-04-28,1179.04,Purchase,Approved,0,ATM
TXN056247,C513,CRD0767,Edgars,2026-04-23,1006.83,Payment,Approved,0,Online
TXN056248,C239,CRD0347,Wimpy,2026-01-25,194.18,Purchase,Approved,0,Online
TXN056249,C145,CRD0218,Steers,2026-02-20,142.82,Purchase,Approved,0,Online
TXN056250,C485,CRD0733,Wimpy,2026-04-23,26.75,Refund,Declined,0,POS
TXN056251,C544,CRD0798,ShowMax,2026-04-28,83.76,Purchase,Approved,0,Online
TXN056252,C121,CRD0184,Truworths,2026-03-03,1209.33,Payment,Approved,0,Online
TXN056253,C346,CRD0517,Amazon.co.za,2026-01-27,1138.9,Purchase,Approved,0,Online
TXN056254,C028,CRD0047,Debonairs,2026-02-27,63.57,Refund,Approved,1,POS
TXN056255,C512,CRD0766,McDonalds,2026-02-06,67.73,Withdrawal,Approved,0,ATM
TXN056256,C130,CRD0195,Faithful to Nature,2026-02-03,1184.33,Withdrawal,Approved,0,Online
TXN056257,C302,CRD0442,Google Play,2026-04-09,49.09,Purchase,Approved,0,Online
TXN056258,C292,CRD0427,Pep,2025-12-27,482.56,Withdrawal,Approved,0,ATM
TXN056259,C310,CRD0454,McDonalds,2026-03-25,99.34,Purchase,Approved,0,Online
TXN056260,C188,CRD0276,McDonalds,2026-01-28,114.69,Payment,Approved,0,Online
TXN056261,C312,CRD0461,Google Play,2026-04-01,19.0,Refund,Approved,0,Online
TXN056262,C298,CRD0436,KFC,2026-05-04,72.16,Withdrawal,Approved,0,ATM
TXN056263,C520,CRD0774,Steers,2025-12-22,73.32,Purchase,Approved,0,Online
TXN056264,C076,CRD0119,Pep,2026-02-28,351.31,Payment,Approved,0,Online
TXN056265,C222,CRD0325,Apple iTunes,2026-02-06,38.86,Purchase,Approved,0,Online
TXN056266,C240,CRD0348,TicketPro,2026-01-06,198.57,Refund,Approved,0,ATM
TXN056267,C178,CRD0261,Dis-Chem,2026-04-14,187.3,Purchase,Approved,0,ATM
TXN056268,C242,CRD0350,Pep,2026-05-13,98.07,Purchase,Approved,0,ATM
TXN056269,C360,CRD0539,Google Play,2026-01-06,47.89,Withdrawal,Approved,0,Online
TXN056270,C266,CRD0384,Clicks,2026-02-15,421.01,Purchase,Approved,0,POS
TXN056271,C211,CRD0310,KFC,2026-01-10,59.99,Purchase,Approved,0,POS
TXN056272,C399,CRD0602,Uber Eats,2026-02-02,313.8,Purchase,Approved,0,Online
TXN056273,C311,CRD0458,Checkers,2026-03-25,1290.54,Purchase,Approved,0,Online
TXN056274,C379,CRD0571,DStv,2026-01-26,604.25,Purchase,Approved,0,POS
TXN056275,C227,CRD0330,Google Play,2026-04-11,63.23,Purchase,Approved,0,Online
TXN056276,C431,CRD0656,Game,2026-03-01,1186.58,Refund,Pending,0,Online
TXN056277,C479,CRD0727,Vida e Caffe,2026-05-26,55.48,Purchase,Approved,0,Online
TXN056278,C373,CRD0561,Wimpy,2025-11-25,200.05,Purchase,Approved,0,POS
TXN056279,C339,CRD0508,Google Play,2026-05-15,290.79,Purchase,Approved,0,Online
TXN056280,C256,CRD0369,Steers,2025-12-16,58.75,Payment,Approved,0,Online
TXN056281,C092,CRD0143,Zando,2026-03-08,2778.41,Payment,Approved,0,Online
TXN056282,C116,CRD0177,Chicken Licken,2025-12-25,74.47,Purchase,Approved,0,POS
TXN056283,C309,CRD0453,Uber Eats,2026-02-26,299.12,Withdrawal,Declined,0,Online
TXN056284,C165,CRD0244,Edgars,2026-01-18,1451.94,Purchase,Approved,0,Online
TXN056285,C466,CRD0709,Pep,2026-05-12,296.5,Purchase,Approved,0,Online
TXN056286,C204,CRD0299,Steers,2025-11-26,150.39,Purchase,Approved,0,POS
TXN056287,C510,CRD0764,Google Play,2026-03-27,79.42,Purchase,Approved,0,Online
TXN056288,C347,CRD0518,Uber Eats,2026-01-11,134.11,Withdrawal,Declined,0,Online
TXN056289,C066,CRD0101,McDonalds,2026-02-14,69.55,Purchase,Approved,0,POS
TXN056290,C065,CRD0100,DStv,2025-12-14,100.69,Purchase,Approved,0,POS
TXN056291,C477,CRD0725,Clicks,2026-05-14,103.1,Purchase,Approved,0,Online
TXN056292,C400,CRD0604,Netflix,2026-01-30,145.46,Purchase,Approved,0,Online
TXN056293,C258,CRD0373,Amazon.co.za,2025-12-26,4311.79,Purchase,Approved,0,Online
TXN056294,C334,CRD0498,Gold Reef City,2025-12-14,401.75,Purchase,Approved,0,Online
TXN056295,C359,CRD0538,Vida e Caffe,2026-05-28,43.38,Purchase,Approved,0,ATM
TXN056296,C475,CRD0721,Ster-Kinekor,2025-11-27,62.94,Purchase,Approved,0,POS
TXN056297,C319,CRD0470,TicketPro,2026-01-28,101.18,Purchase,Approved,0,Online
TXN056298,C519,CRD0773,Pick n Pay,2026-04-25,1594.19,Purchase,Approved,0,Online
TXN056299,C306,CRD0448,Apple iTunes,2026-03-05,203.78,Purchase,Approved,0,Online
