TransactionID,CustomerID,CardID,MerchantName,TransactionDate,Amount,TransactionType,Status,FraudFlag,Channel
TXN022731,C400,CRD0603,Google Play,2024-08-30,133.14,Withdrawal,Approved,0,Online
TXN022732,C119,CRD0180,Pick n Pay,2025-07-03,463.76,Refund,Approved,0,POS
TXN022733,C268,CRD0389,Chicken Licken,2024-09-28,47.77,Purchase,Approved,0,POS
TXN022734,C414,CRD0627,McDonalds,2024-12-20,68.72,Purchase,Approved,0,Online
TXN022735,C005,CRD0006,Vida e Caffe,2025-09-10,54.3,Purchase,Approved,0,Online
TXN022736,C123,CRD0186,Uber Eats,2022-05-25,256.24,Withdrawal,Approved,0,Online
TXN022737,C430,CRD0655,Pep,2022-04-29,282.0,Purchase,Approved,0,POS
TXN022738,C192,CRD0282,ShowMax,2023-10-13,21.22,Refund,Approved,0,Online
TXN022739,C344,CRD0515,Vida e Caffe,2024-10-03,53.02,Purchase,Approved,0,POS
TXN022740,C099,CRD0153,Ster-Kinekor,2024-07-30,18.81,Refund,Approved,0,Online
TXN022741,C481,CRD0729,Makro,2022-10-18,3263.28,Purchase,Approved,0,Online
TXN022742,C121,CRD0184,Wimpy,2025-09-19,243.42,Payment,Approved,0,Online
TXN022743,C275,CRD0399,Apple iTunes,2023-10-28,264.7,Purchase,Approved,0,Online
TXN022744,C074,CRD0115,Nu Metro,2023-10-28,112.89,Purchase,Approved,0,ATM
TXN022745,C257,CRD0371,Totalsports,2023-05-12,424.57,Purchase,Approved,0,POS
TXN022746,C095,CRD0146,McDonalds,2021-10-04,131.52,Purchase,Approved,0,POS
TXN022747,C218,CRD0320,Game,2022-09-25,293.99,Withdrawal,Pending,0,ATM
TXN022748,C035,CRD0056,Engen,2020-07-28,982.8,Purchase,Approved,0,POS
TXN022749,C252,CRD0364,Spotify,2024-03-29,17.46,Refund,Approved,0,Online
TXN022750,C129,CRD0193,Makro,2022-06-16,4314.65,Purchase,Approved,0,POS
TXN022751,C384,CRD0580,Woolworths,2022-04-02,159.59,Refund,Approved,0,POS
TXN022752,C018,CRD0028,Google Play,2025-01-26,86.49,Purchase,Approved,0,Online
TXN022753,C013,CRD0020,KFC,2024-12-09,45.93,Purchase,Approved,0,POS
TXN022754,C390,CRD0588,Ster-Kinekor,2021-01-26,87.14,Purchase,Approved,0,ATM
TXN022755,C092,CRD0143,Dis-Chem,2024-05-26,31.4,Refund,Approved,0,POS
TXN022756,C278,CRD0403,Amazon.co.za,2025-11-07,4940.76,Purchase,Declined,0,Online
TXN022757,C449,CRD0682,Clicks,2025-03-05,522.62,Payment,Approved,0,Online
TXN022758,C254,CRD0367,Steers,2024-02-01,119.15,Purchase,Approved,0,POS
TXN022759,C244,CRD0353,Ocean Basket,2021-10-19,180.09,Purchase,Declined,0,POS
TXN022760,C184,CRD0271,Incredible Connect,2020-01-04,10505.35,Payment,Approved,0,Online
TXN022761,C047,CRD0073,Google Play,2025-08-26,158.71,Payment,Approved,0,Online
TXN022762,C033,CRD0054,Steers,2021-01-07,87.48,Purchase,Approved,0,Online
TXN022763,C063,CRD0096,Nu Metro,2021-02-13,80.49,Purchase,Approved,0,Online
TXN022764,C066,CRD0101,Woolworths,2023-05-05,292.38,Purchase,Approved,0,POS
TXN022765,C041,CRD0064,Nu Metro,2020-03-15,137.31,Purchase,Approved,0,ATM
TXN022766,C388,CRD0586,Vida e Caffe,2021-09-26,39.87,Payment,Approved,0,Online
TXN022767,C483,CRD0731,Faithful to Nature,2020-05-26,630.78,Purchase,Approved,0,Online
TXN022768,C271,CRD0393,DStv,2023-02-16,415.79,Purchase,Approved,0,POS
TXN022769,C271,CRD0393,Edgars,2021-08-17,1185.63,Purchase,Approved,0,POS
TXN022770,C163,CRD0242,Nu Metro,2024-06-25,159.35,Purchase,Approved,0,ATM
TXN022771,C464,CRD0707,Dis-Chem,2020-05-15,972.59,Payment,Approved,1,Online
TXN022772,C252,CRD0364,Gold Reef City,2024-04-26,544.69,Purchase,Approved,0,Online
TXN022773,C079,CRD0122,Google Play,2020-02-26,139.73,Purchase,Approved,0,Online
TXN022774,C375,CRD0565,Nandos,2021-07-26,138.99,Purchase,Approved,0,POS
TXN022775,C467,CRD0711,Vida e Caffe,2024-01-14,268.93,Purchase,Approved,1,Online
TXN022776,C262,CRD0379,Google Play,2024-04-26,202.7,Purchase,Approved,0,Online
TXN022777,C394,CRD0594,Romans Pizza,2024-12-17,90.24,Payment,Approved,0,Online
TXN022778,C104,CRD0159,Pick n Pay,2021-03-02,111.77,Purchase,Declined,0,ATM
TXN022779,C017,CRD0025,Cape Union Mart,2025-10-31,659.4,Withdrawal,Approved,0,ATM
TXN022780,C007,CRD0011,Google Play,2020-03-12,172.26,Purchase,Approved,0,Online
TXN022781,C120,CRD0182,Engen,2021-03-01,2162.43,Purchase,Approved,1,POS
TXN022782,C109,CRD0166,Engen,2021-08-20,1104.74,Purchase,Approved,0,ATM
TXN022783,C295,CRD0432,Cape Union Mart,2022-06-27,1889.3,Purchase,Approved,0,ATM
TXN022784,C353,CRD0530,Nu Metro,2024-12-27,310.41,Purchase,Approved,1,POS
TXN022785,C095,CRD0147,Ster-Kinekor,2024-11-20,346.91,Purchase,Approved,1,ATM
TXN022786,C446,CRD0679,Steers,2022-05-24,184.19,Purchase,Approved,0,POS
TXN022787,C193,CRD0284,Dis-Chem,2020-08-29,554.81,Purchase,Approved,0,Online
TXN022788,C440,CRD0670,Woolworths,2025-04-22,646.4,Purchase,Approved,0,Online
TXN022789,C367,CRD0552,Ster-Kinekor,2021-06-20,85.26,Purchase,Approved,0,POS
TXN022790,C095,CRD0146,Pick n Pay,2024-09-30,2115.62,Purchase,Pending,0,POS
TXN022791,C093,CRD0144,Loot.co.za,2023-09-28,546.11,Purchase,Approved,0,Online
TXN022792,C264,CRD0382,Pep,2020-05-26,84.98,Purchase,Approved,0,ATM
TXN022793,C496,CRD0748,Superbalist,2020-06-27,2422.29,Purchase,Approved,0,Online
TXN022794,C287,CRD0417,Bash.com,2023-12-20,2810.68,Purchase,Approved,0,Online
TXN022795,C321,CRD0475,Wimpy,2023-06-26,187.41,Withdrawal,Approved,0,ATM
TXN022796,C333,CRD0497,Mr Price,2024-04-10,542.41,Purchase,Declined,0,POS
TXN022797,C205,CRD0300,Vida e Caffe,2024-10-17,70.56,Payment,Declined,0,Online
TXN022798,C098,CRD0151,Spotify,2024-05-15,58.54,Payment,Approved,0,Online
TXN022799,C168,CRD0249,Shell,2025-04-27,144.86,Refund,Approved,0,ATM
TXN022800,C072,CRD0112,ShowMax,2024-04-04,84.5,Withdrawal,Approved,0,Online
TXN022801,C066,CRD0102,Pep,2024-01-16,159.36,Purchase,Approved,0,POS
TXN022802,C041,CRD0065,Mr Price,2020-02-09,1017.35,Withdrawal,Approved,0,ATM
TXN022803,C171,CRD0253,Apple iTunes,2022-10-31,339.0,Withdrawal,Approved,0,Online
TXN022804,C191,CRD0281,Mugg and Bean,2023-07-23,126.64,Purchase,Approved,0,ATM
TXN022805,C496,CRD0748,KFC,2024-08-04,67.57,Purchase,Approved,0,POS
TXN022806,C384,CRD0580,Cape Union Mart,2022-08-09,1120.13,Purchase,Approved,0,POS
TXN022807,C164,CRD0243,KFC,2023-01-28,46.28,Purchase,Approved,0,POS
TXN022808,C443,CRD0674,Ster-Kinekor,2020-06-27,146.65,Purchase,Approved,0,POS
TXN022809,C079,CRD0122,Pep,2020-01-28,36.99,Refund,Approved,0,POS
TXN022810,C041,CRD0065,Uber Eats,2021-08-26,25.19,Refund,Approved,0,Online
TXN022811,C200,CRD0295,Apple iTunes,2021-02-27,47.06,Purchase,Approved,0,Online
TXN022812,C236,CRD0342,Vida e Caffe,2020-08-15,129.72,Purchase,Approved,0,POS
TXN022813,C470,CRD0715,Pep,2023-02-06,357.27,Purchase,Declined,0,POS
TXN022814,C413,CRD0626,Mr Price,2023-08-23,499.49,Purchase,Approved,0,ATM
TXN022815,C392,CRD0591,Dis-Chem,2023-08-26,95.95,Purchase,Approved,0,POS
TXN022816,C041,CRD0065,Google Play,2020-10-05,173.31,Purchase,Approved,0,Online
TXN022817,C310,CRD0455,Superbalist,2022-10-01,1617.78,Purchase,Approved,0,Online
TXN022818,C430,CRD0654,Mr Price,2021-03-26,399.58,Purchase,Approved,0,POS
TXN022819,C292,CRD0428,Pick n Pay,2024-11-25,1396.8,Purchase,Approved,0,Online
TXN022820,C433,CRD0659,Superbalist,2025-09-25,734.37,Purchase,Approved,0,Online
TXN022821,C173,CRD0255,Romans Pizza,2020-07-26,124.98,Withdrawal,Approved,0,ATM
TXN022822,C098,CRD0152,Debonairs,2025-03-31,79.84,Purchase,Declined,0,POS
TXN022823,C420,CRD0638,Wimpy,2020-03-15,240.51,Purchase,Approved,0,POS
TXN022824,C058,CRD0091,Steers,2020-06-08,75.67,Purchase,Declined,0,Online
TXN022825,C460,CRD0701,TicketPro,2025-10-12,367.14,Purchase,Approved,0,POS
TXN022826,C068,CRD0105,Google Play,2021-06-28,158.52,Purchase,Approved,0,Online
TXN022827,C050,CRD0079,Wimpy,2023-09-28,145.07,Purchase,Approved,0,ATM
TXN022828,C420,CRD0638,Pep,2023-03-30,157.86,Purchase,Approved,0,ATM
TXN022829,C006,CRD0008,Wimpy,2021-06-11,332.43,Purchase,Approved,0,Online
TXN022830,C136,CRD0205,Google Play,2022-02-27,189.29,Purchase,Approved,0,Online
TXN022831,C429,CRD0653,TicketPro,2023-11-28,1164.49,Withdrawal,Approved,0,ATM
TXN022832,C266,CRD0386,TicketPro,2022-01-26,257.69,Purchase,Declined,0,POS
TXN022833,C235,CRD0341,McDonalds,2020-10-26,51.98,Purchase,Approved,0,POS
TXN022834,C477,CRD0725,Pep,2020-07-04,251.1,Withdrawal,Approved,0,ATM
TXN022835,C406,CRD0614,Game,2020-05-08,1405.62,Purchase,Approved,0,POS
TXN022836,C196,CRD0288,Apple iTunes,2021-11-28,72.77,Refund,Approved,0,Online
TXN022837,C246,CRD0355,Incredible Connect,2021-09-28,21935.15,Purchase,Declined,0,POS
TXN022838,C239,CRD0346,Gold Reef City,2025-04-27,363.95,Purchase,Approved,0,Online
TXN022839,C322,CRD0477,Apple iTunes,2022-03-31,119.74,Purchase,Approved,0,Online
TXN022840,C071,CRD0111,Dis-Chem,2022-10-20,112.56,Purchase,Approved,0,Online
TXN022841,C283,CRD0411,Clicks,2021-02-28,314.84,Purchase,Approved,0,POS
TXN022842,C306,CRD0448,Mr Price,2023-09-20,402.52,Purchase,Declined,0,POS
TXN022843,C283,CRD0412,McDonalds,2022-09-27,91.89,Payment,Approved,0,Online
TXN022844,C039,CRD0062,Takealot,2023-11-15,3716.12,Purchase,Approved,0,Online
TXN022845,C129,CRD0193,Google Play,2024-08-07,94.28,Purchase,Approved,0,Online
TXN022846,C358,CRD0537,Clicks,2021-05-28,60.55,Purchase,Approved,0,POS
TXN022847,C198,CRD0291,Checkers,2023-05-10,842.09,Purchase,Approved,0,POS
TXN022848,C166,CRD0247,Clicks,2025-05-26,38.94,Purchase,Pending,0,POS
TXN022849,C253,CRD0366,Nu Metro,2023-10-10,150.46,Purchase,Approved,0,Online
TXN022850,C385,CRD0583,Takealot,2025-08-27,2732.56,Purchase,Approved,0,Online
TXN022851,C017,CRD0026,Checkers,2022-05-06,560.78,Purchase,Approved,0,POS
TXN022852,C290,CRD0423,Wimpy,2020-01-26,87.79,Purchase,Approved,0,Online
TXN022853,C375,CRD0564,Shell,2025-06-15,643.16,Purchase,Declined,0,POS
TXN022854,C173,CRD0255,Clicks,2023-05-08,174.4,Purchase,Approved,0,Online
TXN022855,C447,CRD0680,Mugg and Bean,2021-08-27,192.84,Purchase,Approved,0,Online
TXN022856,C174,CRD0257,Apple iTunes,2023-03-10,236.51,Purchase,Declined,0,Online
TXN022857,C253,CRD0366,Chicken Licken,2025-07-20,66.32,Purchase,Approved,0,POS
TXN022858,C287,CRD0417,BP,2024-01-24,342.3,Purchase,Approved,0,POS
TXN022859,C197,CRD0289,McDonalds,2024-09-21,139.63,Purchase,Approved,0,Online
TXN022860,C429,CRD0653,KFC,2023-12-31,133.62,Withdrawal,Approved,0,ATM
TXN022861,C371,CRD0559,Mugg and Bean,2023-09-28,231.07,Purchase,Approved,0,POS
TXN022862,C352,CRD0529,Amazon.co.za,2023-09-26,951.89,Purchase,Approved,0,Online
TXN022863,C453,CRD0691,Dis-Chem,2024-09-28,119.83,Purchase,Approved,0,POS
TXN022864,C124,CRD0188,Pick n Pay,2021-01-27,1264.63,Purchase,Approved,0,POS
TXN022865,C018,CRD0027,Uber Eats,2021-10-28,99.79,Withdrawal,Approved,0,Online
TXN022866,C296,CRD0433,Dis-Chem,2021-05-19,481.45,Purchase,Approved,0,POS
TXN022867,C427,CRD0650,Chicken Licken,2021-02-25,128.62,Purchase,Approved,0,POS
TXN022868,C016,CRD0024,Google Play,2024-03-31,220.74,Purchase,Approved,0,Online
TXN022869,C400,CRD0604,Truworths,2023-02-25,801.63,Purchase,Approved,0,POS
TXN022870,C091,CRD0141,Loot.co.za,2023-01-10,504.53,Withdrawal,Approved,0,Online
TXN022871,C068,CRD0105,KFC,2025-11-14,114.89,Purchase,Approved,0,POS
TXN022872,C083,CRD0127,Pep,2020-09-02,64.99,Payment,Approved,0,Online
TXN022873,C195,CRD0286,KFC,2025-04-28,46.55,Payment,Approved,0,Online
TXN022874,C034,CRD0055,Vida e Caffe,2025-04-26,154.73,Purchase,Approved,0,Online
TXN022875,C307,CRD0450,Nandos,2024-09-17,139.76,Withdrawal,Approved,0,ATM
TXN022876,C024,CRD0040,Steers,2021-11-02,26.14,Refund,Approved,0,Online
TXN022877,C439,CRD0668,Vida e Caffe,2023-01-28,177.01,Purchase,Approved,0,Online
TXN022878,C383,CRD0577,Takealot,2025-08-26,856.38,Refund,Approved,0,Online
TXN022879,C079,CRD0122,Chicken Licken,2022-04-25,52.52,Purchase,Approved,0,Online
TXN022880,C272,CRD0395,Dis-Chem,2022-06-26,340.81,Purchase,Approved,0,Online
TXN022881,C193,CRD0284,Apple iTunes,2024-11-26,193.16,Purchase,Approved,0,Online
TXN022882,C359,CRD0538,Vida e Caffe,2020-12-09,39.69,Purchase,Approved,0,POS
TXN022883,C112,CRD0171,Clicks,2022-08-16,650.37,Purchase,Approved,0,Online
TXN022884,C445,CRD0676,Apple iTunes,2024-03-05,304.99,Purchase,Approved,0,Online
TXN022885,C075,CRD0117,Shell,2021-10-08,880.53,Purchase,Approved,0,Online
TXN022886,C171,CRD0252,Google Play,2022-07-27,68.47,Purchase,Declined,0,Online
TXN022887,C079,CRD0122,Avis SA,2023-03-27,2844.22,Withdrawal,Approved,0,ATM
TXN022888,C405,CRD0613,McDonalds,2024-01-11,52.81,Payment,Approved,0,Online
TXN022889,C205,CRD0300,Apple iTunes,2024-12-07,366.37,Payment,Approved,0,Online
TXN022890,C402,CRD0606,Mr Price,2023-10-28,133.49,Purchase,Approved,0,ATM
TXN022891,C327,CRD0487,Incredible Connect,2023-10-10,1079.09,Payment,Approved,0,Online
TXN022892,C478,CRD0726,Bash.com,2024-08-27,750.98,Purchase,Declined,0,Online
TXN022893,C327,CRD0486,Netflix,2025-06-16,129.44,Purchase,Declined,0,Online
TXN022894,C353,CRD0531,Makro,2023-07-29,10325.23,Purchase,Approved,0,POS
TXN022895,C316,CRD0467,Checkers,2022-11-27,752.92,Purchase,Approved,0,POS
TXN022896,C291,CRD0425,Vida e Caffe,2023-10-04,38.94,Purchase,Approved,0,POS
TXN022897,C309,CRD0453,Google Play,2024-01-08,191.86,Purchase,Approved,0,Online
TXN022898,C309,CRD0453,Sportsmans Whouse,2022-12-16,3129.9,Withdrawal,Approved,0,ATM
TXN022899,C447,CRD0680,Game,2020-09-24,5850.14,Purchase,Pending,0,Online
TXN022900,C461,CRD0702,Clicks,2020-04-12,334.17,Purchase,Approved,0,Online
TXN022901,C074,CRD0115,McDonalds,2021-04-27,104.38,Purchase,Declined,0,POS
TXN022902,C051,CRD0080,Pep,2021-07-27,102.13,Purchase,Declined,0,POS
TXN022903,C381,CRD0574,Uber Eats,2025-02-08,263.32,Purchase,Approved,0,Online
TXN022904,C453,CRD0692,McDonalds,2022-02-24,96.8,Purchase,Approved,0,POS
TXN022905,C313,CRD0463,Mr Price,2023-06-26,773.71,Purchase,Approved,0,POS
TXN022906,C221,CRD0324,McDonalds,2024-03-21,53.98,Purchase,Approved,0,POS
TXN022907,C138,CRD0210,Totalsports,2021-08-16,1834.17,Purchase,Approved,0,Online
TXN022908,C341,CRD0511,Ocean Basket,2021-11-02,214.2,Purchase,Approved,0,Online
TXN022909,C098,CRD0151,Montecasino,2021-06-26,193.89,Refund,Approved,0,Online
TXN022910,C274,CRD0397,Pep,2025-03-12,86.38,Purchase,Approved,0,POS
TXN022911,C407,CRD0617,Wimpy,2022-05-12,81.36,Purchase,Declined,0,POS
TXN022912,C101,CRD0155,Takealot,2022-12-26,131.75,Refund,Approved,0,Online
TXN022913,C238,CRD0344,Dis-Chem,2020-03-20,771.16,Withdrawal,Approved,0,ATM
TXN022914,C414,CRD0627,Montecasino,2023-06-22,1178.78,Purchase,Approved,0,POS
TXN022915,C292,CRD0426,TicketPro,2022-11-17,556.03,Withdrawal,Approved,0,ATM
TXN022916,C375,CRD0564,KFC,2024-04-08,131.13,Purchase,Approved,0,Online
TXN022917,C266,CRD0386,DStv,2022-06-05,266.06,Purchase,Approved,0,POS
TXN022918,C291,CRD0424,Nandos,2021-07-23,98.81,Purchase,Approved,0,POS
TXN022919,C436,CRD0663,Nandos,2025-10-12,278.02,Payment,Approved,0,Online
TXN022920,C252,CRD0365,Romans Pizza,2025-03-07,199.66,Purchase,Declined,0,Online
TXN022921,C418,CRD0634,Nandos,2021-11-28,87.86,Purchase,Approved,0,Online
TXN022922,C490,CRD0740,Mugg and Bean,2023-12-06,111.6,Purchase,Approved,0,Online
TXN022923,C472,CRD0718,Pep,2020-09-02,226.75,Purchase,Approved,0,Online
TXN022924,C150,CRD0226,Checkers,2025-11-27,784.95,Payment,Approved,0,Online
TXN022925,C445,CRD0676,Chicken Licken,2022-03-13,108.52,Purchase,Approved,0,POS
TXN022926,C365,CRD0546,Game,2024-05-19,393.81,Refund,Approved,0,Online
TXN022927,C371,CRD0559,Google Play,2021-08-03,47.46,Purchase,Approved,0,Online
TXN022928,C320,CRD0471,Pep,2022-02-11,393.27,Purchase,Approved,0,POS
TXN022929,C249,CRD0360,Loot.co.za,2025-05-02,1086.1,Withdrawal,Declined,0,Online
TXN022930,C016,CRD0024,Nu Metro,2023-03-28,191.01,Purchase,Declined,0,POS
TXN022931,C320,CRD0471,Dis-Chem,2020-01-26,1002.48,Purchase,Approved,0,POS
TXN022932,C462,CRD0703,Nu Metro,2023-07-23,119.24,Purchase,Approved,0,Online
TXN022933,C152,CRD0229,Apple iTunes,2025-06-08,335.66,Purchase,Approved,0,Online
TXN022934,C455,CRD0694,Apple iTunes,2021-04-12,307.3,Purchase,Approved,0,Online
TXN022935,C112,CRD0170,Loot.co.za,2020-09-04,1777.22,Purchase,Approved,0,Online
TXN022936,C090,CRD0140,Spur,2025-01-25,205.47,Purchase,Approved,0,POS
TXN022937,C080,CRD0123,Pep,2023-02-26,178.43,Purchase,Approved,0,Online
TXN022938,C335,CRD0501,KFC,2021-12-04,90.39,Purchase,Approved,0,POS
TXN022939,C298,CRD0437,Mr Price,2024-12-03,933.93,Purchase,Approved,0,POS
TXN022940,C179,CRD0263,Pick n Pay,2025-11-10,604.53,Purchase,Approved,0,ATM
TXN022941,C064,CRD0098,Debonairs,2022-11-03,86.62,Purchase,Declined,0,POS
TXN022942,C076,CRD0119,Debonairs,2020-12-15,224.63,Withdrawal,Approved,0,ATM
TXN022943,C089,CRD0136,Makro,2022-11-16,1590.75,Purchase,Approved,0,ATM
TXN022944,C349,CRD0523,Dis-Chem,2020-10-21,727.46,Purchase,Approved,0,POS
TXN022945,C393,CRD0593,Dis-Chem,2023-03-10,445.64,Purchase,Approved,0,Online
TXN022946,C392,CRD0591,Takealot,2025-03-24,1133.2,Purchase,Approved,0,Online
TXN022947,C146,CRD0220,ShowMax,2020-04-13,116.5,Purchase,Declined,0,Online
TXN022948,C209,CRD0308,Loot.co.za,2024-05-26,676.02,Purchase,Approved,0,Online
TXN022949,C330,CRD0491,Amazon.co.za,2023-02-21,2938.79,Purchase,Declined,0,Online
TXN022950,C460,CRD0700,McDonalds,2021-07-28,87.0,Purchase,Approved,0,POS
TXN022951,C323,CRD0479,Foschini,2025-02-25,229.26,Purchase,Approved,0,POS
TXN022952,C344,CRD0515,McDonalds,2025-04-01,71.86,Purchase,Approved,0,ATM
TXN022953,C115,CRD0175,Steers,2022-09-25,236.14,Payment,Approved,1,Online
TXN022954,C004,CRD0004,Shell,2022-04-09,405.29,Purchase,Approved,0,Online
TXN022955,C431,CRD0656,Chicken Licken,2023-07-27,189.62,Withdrawal,Approved,1,ATM
TXN022956,C129,CRD0193,Ster-Kinekor,2024-06-02,200.93,Purchase,Approved,0,Online
TXN022957,C451,CRD0687,Nandos,2024-11-25,116.61,Purchase,Approved,0,ATM
TXN022958,C050,CRD0079,McDonalds,2021-10-24,88.5,Payment,Declined,0,Online
TXN022959,C361,CRD0540,Loot.co.za,2024-08-25,187.41,Withdrawal,Approved,0,Online
TXN022960,C149,CRD0225,Samsung Store,2021-04-16,1778.75,Purchase,Approved,0,POS
TXN022961,C165,CRD0245,ShowMax,2022-01-09,63.03,Purchase,Approved,0,Online
TXN022962,C473,CRD0719,Pick n Pay,2022-05-15,410.09,Purchase,Declined,0,POS
TXN022963,C439,CRD0668,DStv,2023-06-28,204.46,Purchase,Approved,0,Online
TXN022964,C355,CRD0533,Gold Reef City,2020-05-05,198.29,Purchase,Approved,0,ATM
TXN022965,C220,CRD0322,Steers,2023-06-22,248.83,Purchase,Approved,1,Online
TXN022966,C363,CRD0542,Pep,2022-09-09,57.57,Payment,Approved,0,Online
TXN022967,C312,CRD0460,McDonalds,2020-06-01,210.74,Purchase,Declined,0,POS
TXN022968,C166,CRD0247,Steers,2022-08-21,159.42,Payment,Approved,0,Online
TXN022969,C040,CRD0063,Nu Metro,2023-09-09,88.3,Withdrawal,Approved,0,ATM
TXN022970,C354,CRD0532,Loot.co.za,2021-02-24,1559.38,Purchase,Approved,0,Online
TXN022971,C057,CRD0089,Google Play,2021-12-28,24.44,Payment,Approved,0,Online
TXN022972,C132,CRD0198,Checkers,2020-08-05,942.06,Payment,Approved,0,Online
TXN022973,C394,CRD0594,Spotify,2020-02-22,68.32,Withdrawal,Approved,0,Online
TXN022974,C499,CRD0753,Checkers,2023-11-02,178.16,Withdrawal,Approved,0,ATM
TXN022975,C115,CRD0176,Sportsmans Whouse,2024-12-19,2050.73,Purchase,Approved,0,Online
TXN022976,C471,CRD0716,Nu Metro,2023-02-08,83.58,Payment,Approved,0,Online
TXN022977,C495,CRD0746,Nu Metro,2025-07-01,225.73,Purchase,Approved,0,POS
TXN022978,C331,CRD0493,Checkers,2023-06-11,764.66,Purchase,Approved,0,POS
TXN022979,C304,CRD0446,Takealot,2025-09-13,3456.9,Payment,Approved,0,Online
TXN022980,C045,CRD0070,KFC,2023-01-27,138.12,Purchase,Approved,0,POS
TXN022981,C211,CRD0310,FlySafair,2024-09-27,1064.96,Purchase,Approved,0,POS
TXN022982,C331,CRD0493,Nu Metro,2024-06-25,188.21,Purchase,Approved,0,Online
TXN022983,C204,CRD0299,Checkers,2024-07-28,1690.93,Payment,Approved,0,Online
TXN022984,C310,CRD0456,Faithful to Nature,2025-06-27,232.69,Purchase,Approved,0,Online
TXN022985,C336,CRD0503,Mr Price,2020-09-27,203.78,Purchase,Approved,0,POS
TXN022986,C269,CRD0390,Woolworths,2023-03-28,1599.43,Purchase,Approved,0,Online
TXN022987,C213,CRD0313,KFC,2024-06-03,65.42,Payment,Approved,0,Online
TXN022988,C208,CRD0306,McDonalds,2025-10-13,163.17,Purchase,Approved,0,POS
TXN022989,C438,CRD0667,Vida e Caffe,2020-08-26,32.37,Refund,Approved,0,Online
TXN022990,C414,CRD0627,Clicks,2021-03-25,322.87,Purchase,Approved,0,Online
TXN022991,C464,CRD0706,KFC,2024-06-11,41.66,Purchase,Declined,0,ATM
TXN022992,C490,CRD0739,Pep,2024-10-25,274.57,Purchase,Approved,0,POS
TXN022993,C150,CRD0226,ShowMax,2025-05-25,83.19,Purchase,Approved,0,Online
TXN022994,C258,CRD0373,Loot.co.za,2024-12-04,514.79,Purchase,Approved,0,Online
TXN022995,C025,CRD0043,KFC,2023-10-09,84.38,Purchase,Approved,0,Online
TXN022996,C163,CRD0242,ShowMax,2022-05-05,95.51,Purchase,Approved,0,Online
TXN022997,C134,CRD0202,Pick n Pay,2020-03-10,1984.61,Payment,Approved,0,Online
TXN022998,C178,CRD0262,Shell,2023-10-13,262.78,Purchase,Approved,0,POS
TXN022999,C038,CRD0060,Ocean Basket,2024-10-14,227.53,Withdrawal,Approved,0,ATM
TXN023000,C082,CRD0125,Romans Pizza,2022-02-23,260.02,Purchase,Approved,0,POS
TXN023001,C249,CRD0359,Loot.co.za,2021-06-27,2853.49,Purchase,Approved,1,Online
TXN023002,C364,CRD0544,Google Play,2024-06-23,305.8,Purchase,Approved,1,Online
TXN023003,C380,CRD0572,Apple iTunes,2023-11-26,290.52,Withdrawal,Declined,0,Online
TXN023004,C233,CRD0339,KFC,2022-02-04,76.33,Purchase,Approved,0,Online
TXN023005,C474,CRD0720,Loot.co.za,2022-12-09,1845.07,Purchase,Approved,0,Online
TXN023006,C261,CRD0378,Takealot,2021-10-07,4791.92,Purchase,Approved,0,Online
TXN023007,C105,CRD0161,Nu Metro,2023-06-21,142.07,Purchase,Approved,0,POS
TXN023008,C348,CRD0520,Incredible Connect,2020-09-14,3063.9,Purchase,Approved,0,POS
TXN023009,C106,CRD0162,Cape Union Mart,2020-02-20,1839.92,Withdrawal,Approved,0,ATM
TXN023010,C137,CRD0206,Apple iTunes,2021-06-23,152.35,Withdrawal,Approved,0,Online
TXN023011,C390,CRD0589,Engen,2021-02-18,229.42,Purchase,Approved,0,POS
TXN023012,C129,CRD0194,Wimpy,2025-09-12,314.84,Purchase,Approved,0,POS
TXN023013,C315,CRD0465,Pep,2022-04-09,240.67,Purchase,Approved,0,POS
TXN023014,C289,CRD0421,KFC,2024-10-25,185.3,Withdrawal,Declined,0,ATM
TXN023015,C079,CRD0122,Clicks,2022-06-18,181.21,Purchase,Approved,0,Online
TXN023016,C429,CRD0653,Pick n Pay,2020-06-27,1471.73,Withdrawal,Approved,0,ATM
TXN023017,C408,CRD0618,Loot.co.za,2024-12-29,540.29,Withdrawal,Approved,0,Online
TXN023018,C259,CRD0375,Mugg and Bean,2021-08-28,214.82,Purchase,Approved,0,POS
TXN023019,C009,CRD0013,Debonairs,2024-09-28,159.66,Purchase,Declined,0,POS
TXN023020,C406,CRD0614,Dis-Chem,2022-06-05,93.47,Purchase,Approved,0,POS
TXN023021,C438,CRD0666,Google Play,2021-06-27,143.52,Purchase,Approved,0,Online
TXN023022,C451,CRD0685,Spotify,2025-08-31,49.98,Purchase,Approved,0,Online
TXN023023,C213,CRD0313,Ster-Kinekor,2025-07-25,82.54,Purchase,Approved,0,POS
TXN023024,C181,CRD0266,Ster-Kinekor,2022-07-21,234.65,Purchase,Approved,0,POS
TXN023025,C371,CRD0558,Chicken Licken,2021-08-07,232.47,Withdrawal,Approved,1,ATM
TXN023026,C006,CRD0008,Google Play,2023-05-22,255.28,Purchase,Approved,0,Online
TXN023027,C067,CRD0103,Google Play,2022-01-14,65.15,Payment,Approved,0,Online
TXN023028,C284,CRD0413,Wimpy,2021-11-29,180.03,Withdrawal,Approved,0,ATM
